IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
192.168.254.2,192.168.254.2,114,30558,6,0.040744,0.080192
172.30.0.15,172.30.0.15,119,29505,7,0.03372,0.078648
172.30.0.1,172.30.0.1,15,1617,3,0.004312,0.006992
85.209.17.10,85.209.17.10,2,182,1,0.001456,0.001456
fe80::1270:fdff:fe57:e2c,fe80::1270:fdff:fe57:e2c,2,142,1,0.001136,0.001136
fe80::30cc:c1ff:fe3d:608c,fe80::30cc:c1ff:fe3d:608c,2,142,1,0.001136,0.001136
fe80::41d:96ff:fea1:f48e,fe80::41d:96ff:fea1:f48e,2,142,1,0.001136,0.001136
fe80::80f1:38ff:fea2:8a8,fe80::80f1:38ff:fea2:8a8,2,142,1,0.001136,0.001136
fe80::8499:74ff:fe5f:5848,fe80::8499:74ff:fe5f:5848,2,142,1,0.001136,0.001136
fe80::9cff:51ff:fe2f:6cf6,fe80::9cff:51ff:fe2f:6cf6,2,142,1,0.001136,0.001136
fe80::f429:59ff:fe92:fb97,fe80::f429:59ff:fe92:fb97,2,142,1,0.001136,0.001136
