IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,1646,527728,12,0.35181866666666667,1.451328
10.10.10.2,10.10.10.2,1354,148339,12,0.09889266666666667,0.129152
172.30.0.12,172.30.0.12,229,67916,14,0.038809142857142855,0.20424
192.168.254.2,192.168.254.2,159,41280,8,0.04128,0.080896
142.250.101.109,142.250.101.109,42,11208,3,0.029888,0.044464
172.30.0.1,172.30.0.1,48,5437,8,0.005437,0.013096
34.117.59.81,34.117.59.81,8,2040,1,0.01632,0.01632
104.26.13.205,104.26.13.205,9,1043,2,0.004172,0.007272
198.46.254.130,198.46.254.130,2,182,1,0.001456,0.001456
fe80::14ad:acff:fe0e:84cc,fe80::14ad:acff:fe0e:84cc,2,142,1,0.001136,0.001136
fe80::30cc:c1ff:fe3d:608c,fe80::30cc:c1ff:fe3d:608c,2,142,1,0.001136,0.001136
fe80::8499:74ff:fe5f:5848,fe80::8499:74ff:fe5f:5848,2,142,1,0.001136,0.001136
fe80::884a:a6ff:fe02:530f,fe80::884a:a6ff:fe02:530f,2,142,2,0.000568,0.000576
fe80::c00:baff:fefd:bc9d,fe80::c00:baff:fefd:bc9d,2,142,1,0.001136,0.001136
