IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.13,172.30.0.13,489,266694,13,0.1641193846153846,1.169808
192.168.254.2,192.168.254.2,601,147336,12,0.098224,0.24536
10.1.2.3,10.1.2.3,196,36139,21,0.013767238095238095,0.037088
10.1.2.2,10.1.2.2,229,23276,22,0.008464,0.016112
127.0.0.1,127.0.0.1,18,3098,3,0.008261333333333334,0.012392
192.33.4.12,192.33.4.12,10,3028,1,0.024224,0.024224
192.5.5.241,192.5.5.241,10,2144,2,0.008576,0.01608
10.1.1.2,10.1.1.2,20,2016,5,0.0032256,0.004512
fe80::1432:bbff:fe0f:9624,fe80::1432:bbff:fe0f:9624,2,142,1,0.001136,0.001136
fe80::a488:e2ff:fef2:4b3e,fe80::a488:e2ff:fef2:4b3e,2,142,1,0.001136,0.001136
::1,::1,1,63,1,0.000504,0.000504
