IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,1696,480511,13,0.2956990769230769,1.150504
10.10.10.2,10.10.10.2,1344,148672,13,0.09149046153846153,0.122696
172.30.0.12,172.30.0.12,225,52579,13,0.03235630769230769,0.077176
192.168.254.2,192.168.254.2,156,41006,9,0.036449777777777775,0.08112
142.250.101.109,142.250.101.109,42,11198,3,0.029861333333333333,0.044424
172.30.0.1,172.30.0.1,47,5374,8,0.005374,0.014488
34.117.59.81,34.117.59.81,9,2108,1,0.016864,0.016864
104.26.13.205,104.26.13.205,9,1466,1,0.011728,0.011728
fe80::1270:fdff:fe51:8a78,fe80::1270:fdff:fe51:8a78,2,142,1,0.001136,0.001136
fe80::1270:fdff:fe57:dd8,fe80::1270:fdff:fe57:dd8,2,142,2,0.000568,0.000576
fe80::1ca2:4ff:fec1:a564,fe80::1ca2:4ff:fec1:a564,2,142,1,0.001136,0.001136
fe80::41d:96ff:fea1:f48e,fe80::41d:96ff:fea1:f48e,2,142,1,0.001136,0.001136
fe80::ac9b:c3ff:fe3f:1f47,fe80::ac9b:c3ff:fe3f:1f47,2,142,1,0.001136,0.001136
fe80::f49c:b4ff:fec2:87f4,fe80::f49c:b4ff:fec2:87f4,2,142,1,0.001136,0.001136
fe80::fc33:a7ff:fe82:5287,fe80::fc33:a7ff:fe82:5287,2,142,1,0.001136,0.001136
