IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.13,172.30.0.13,499,256914,14,0.146808,1.039136
192.168.254.2,192.168.254.2,577,140526,13,0.08647753846153847,0.238496
10.1.2.3,10.1.2.3,178,31938,17,0.01502964705882353,0.041272
10.1.2.2,10.1.2.2,204,20595,18,0.009153333333333333,0.024952
127.0.0.1,127.0.0.1,18,3098,3,0.008261333333333334,0.012392
192.112.36.4,192.112.36.4,11,1955,2,0.00782,0.014056
10.1.1.2,10.1.1.2,18,1792,6,0.002389333333333333,0.003008
199.7.91.13,199.7.91.13,9,1725,1,0.0138,0.0138
fe80::8824:8ff:fe8d:57af,fe80::8824:8ff:fe8d:57af,2,142,1,0.001136,0.001136
fe80::8848:e7ff:feab:80e9,fe80::8848:e7ff:feab:80e9,2,142,1,0.001136,0.001136
fe80::f42c:55ff:fe47:e627,fe80::f42c:55ff:fe47:e627,2,142,1,0.001136,0.001136
::1,::1,1,63,1,0.000504,0.000504
