IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.14,172.30.0.14,122,31279,5,0.0500464,0.07812
192.168.254.2,192.168.254.2,116,29342,5,0.0469472,0.078016
172.30.0.1,172.30.0.1,14,1518,3,0.004048,0.006072
fe80::1270:fdff:fe51:8a78,fe80::1270:fdff:fe51:8a78,2,142,1,0.001136,0.001136
fe80::1270:fdff:fe57:dd8,fe80::1270:fdff:fe57:dd8,2,142,1,0.001136,0.001136
fe80::247b:56ff:fec1:8dac,fe80::247b:56ff:fec1:8dac,2,142,1,0.001136,0.001136
fe80::41d:96ff:fea1:f48e,fe80::41d:96ff:fea1:f48e,2,142,1,0.001136,0.001136
fe80::5c46:feff:fe34:dd7,fe80::5c46:feff:fe34:dd7,2,142,1,0.001136,0.001136
fe80::ac9b:c3ff:fe3f:1f47,fe80::ac9b:c3ff:fe3f:1f47,2,142,1,0.001136,0.001136
fe80::fc33:a7ff:fe82:5287,fe80::fc33:a7ff:fe82:5287,2,142,1,0.001136,0.001136
