IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.14,172.30.0.14,128,32049,7,0.036627428571428575,0.077144
192.168.254.2,192.168.254.2,121,31214,6,0.041618666666666665,0.082432
172.30.0.1,172.30.0.1,17,1827,3,0.004872,0.006072
208.67.72.50,208.67.72.50,2,182,1,0.001456,0.001456
fe80::30cc:c1ff:fe3d:608c,fe80::30cc:c1ff:fe3d:608c,2,142,1,0.001136,0.001136
fe80::480:e1ff:fe8f:2d7e,fe80::480:e1ff:fe8f:2d7e,2,142,1,0.001136,0.001136
fe80::50cc:24ff:fe36:189,fe80::50cc:24ff:fe36:189,2,142,1,0.001136,0.001136
fe80::8499:74ff:fe5f:5848,fe80::8499:74ff:fe5f:5848,2,142,1,0.001136,0.001136
fe80::884a:a6ff:fe02:530f,fe80::884a:a6ff:fe02:530f,2,142,1,0.001136,0.001136
fe80::a445:acff:fe5c:c841,fe80::a445:acff:fe5c:c841,2,142,1,0.001136,0.001136
fe80::c00:baff:fefd:bc9d,fe80::c00:baff:fefd:bc9d,2,142,1,0.001136,0.001136
