# Overall Packet Count: 116446
# Overall Total Bytes: 33088063
# Overall Average Packet Size (Bytes): 284.15
# Overall Capture Duration (Seconds): 1946.000
# Overall Average Rate (Mbps): 0.136

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,192.168.254.2,102890,20968508,752,0.2230692340425532,26.134464
1.1.2.3,5.6.7.8,10384,11807252,733,0.12886496043656206,0.31176
172.30.0.1,172.30.0.12,3085,306981,511,0.004805964774951077,0.014368
1.1.2.2,1.1.2.3,18,792,18,0.000352,0.000352
172.30.0.1,172.30.0.11,11,638,6,0.0008506666666666667,0.000928
172.30.0.1,172.30.0.15,9,522,5,0.0008352,0.000928
172.30.0.1,172.30.0.14,7,406,4,0.000812,0.000928
172.30.0.1,172.30.0.13,4,232,2,0.000928,0.000928
104.234.61.117,172.30.0.12,2,180,1,0.00144,0.00144
fe80::c55:73ff:febd:a5b6,ff02::2,2,142,1,0.001136,0.001136
fe80::9c08:ebff:fe85:631,ff02::2,2,142,2,0.000568,0.000576
fe80::bc61:3bff:fe4f:85bd,ff02::2,2,142,1,0.001136,0.001136
fe80::e022:f1ff:fe76:ac9f,ff02::2,2,142,1,0.001136,0.001136
fe80::d8ae:f1ff:fe41:c62d,ff02::2,2,142,1,0.001136,0.001136
fe80::dc87:c1ff:fe65:2c50,ff02::2,2,142,1,0.001136,0.001136
fe80::dccf:58ff:fe46:1d75,ff02::2,2,142,1,0.001136,0.001136
fe80::80a3:2bff:fe0b:dcd8,ff02::2,2,142,1,0.001136,0.001136
fe80::844c:74ff:fe2c:bb1b,ff02::2,2,142,2,0.000568,0.000576
fe80::5038:85ff:fe96:71d6,ff02::2,2,142,1,0.001136,0.001136
fe80::4490:ecff:fe5e:c507,ff02::2,2,142,1,0.001136,0.001136
fe80::4012:9cff:feb9:fdd3,ff02::2,2,142,1,0.001136,0.001136
fe80::24fc:f1ff:fe59:aacd,ff02::2,2,142,1,0.001136,0.001136
fe80::1270:fdff:fe57:e2c,ff02::2,2,142,2,0.000568,0.000576
fe80::ec8f:12ff:fe12:d416,ff02::2,2,142,1,0.001136,0.001136
fe80::a0b7:44ff:fe58:60b4,ff02::2,1,72,1,0.000576,0.000576
fe80::7875:11ff:fe92:a253,ff02::2,1,70,1,0.00056,0.00056
fe80::8c8c:b1ff:fe2b:50aa,ff02::2,1,70,1,0.00056,0.00056
fe80::5c45:54ff:fe3f:b1d0,ff02::2,1,70,1,0.00056,0.00056
fe80::448c:ff:fe6d:8584,ff02::2,1,70,1,0.00056,0.00056
fe80::2875:c2ff:fe40:8a7,ff02::2,1,70,1,0.00056,0.00056
