IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.15,172.30.0.15,92,22816,6,0.030421333333333335,0.078256
192.168.254.2,192.168.254.2,79,20524,3,0.054730666666666664,0.078832
10.10.10.2,10.10.10.2,89,6610,3,0.017626666666666665,0.038544
10.10.10.4,10.10.10.4,49,3020,3,0.008053333333333332,0.015792
172.30.0.1,172.30.0.1,14,1588,3,0.004234666666666667,0.006352
141.11.228.173,141.11.228.173,2,182,1,0.001456,0.001456
fe80::1270:fdff:fe57:e58,fe80::1270:fdff:fe57:e58,2,142,1,0.001136,0.001136
fe80::2060:31ff:fec0:2846,fe80::2060:31ff:fec0:2846,2,142,1,0.001136,0.001136
fe80::38f1:4fff:fe69:511c,fe80::38f1:4fff:fe69:511c,2,142,2,0.000568,0.000576
fe80::4c98:4cff:fe60:dcb8,fe80::4c98:4cff:fe60:dcb8,2,142,1,0.001136,0.001136
fe80::5081:b3ff:fed7:2d53,fe80::5081:b3ff:fed7:2d53,2,142,1,0.001136,0.001136
fe80::8e3:65ff:fedb:e712,fe80::8e3:65ff:fedb:e712,2,142,1,0.001136,0.001136
fe80::a0b0:f3ff:fee0:e8df,fe80::a0b0:f3ff:fee0:e8df,2,142,1,0.001136,0.001136
fe80::a466:bbff:fe88:f646,fe80::a466:bbff:fe88:f646,2,142,1,0.001136,0.001136
fe80::c8a5:8cff:fe75:7472,fe80::c8a5:8cff:fe75:7472,2,142,1,0.001136,0.001136
fe80::e07f:59ff:fed4:fd3a,fe80::e07f:59ff:fed4:fd3a,2,142,1,0.001136,0.001136
