IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
192.168.254.2,192.168.254.2,75,20448,5,0.0327168,0.07528
172.30.0.15,172.30.0.15,79,19726,5,0.0315616,0.063024
10.10.10.2,10.10.10.2,70,5180,1,0.04144,0.04144
10.10.10.4,10.10.10.4,35,2264,1,0.018112,0.018112
172.30.0.1,172.30.0.1,9,986,2,0.003944,0.005296
fe80::2060:31ff:fec0:2846,fe80::2060:31ff:fec0:2846,2,142,1,0.001136,0.001136
fe80::38f1:4fff:fe69:511c,fe80::38f1:4fff:fe69:511c,2,142,1,0.001136,0.001136
fe80::4c98:4cff:fe60:dcb8,fe80::4c98:4cff:fe60:dcb8,2,142,1,0.001136,0.001136
fe80::5081:b3ff:fed7:2d53,fe80::5081:b3ff:fed7:2d53,2,142,1,0.001136,0.001136
fe80::a466:bbff:fe88:f646,fe80::a466:bbff:fe88:f646,2,142,1,0.001136,0.001136
fe80::c8a5:8cff:fe75:7472,fe80::c8a5:8cff:fe75:7472,2,142,1,0.001136,0.001136
