IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
192.168.254.2,192.168.254.2,127,32032,5,0.0512512,0.083504
172.30.0.15,172.30.0.15,127,31961,5,0.0511376,0.078648
172.30.0.1,172.30.0.1,17,1827,3,0.004872,0.006072
fe80::1270:fdff:fe51:8a78,fe80::1270:fdff:fe51:8a78,2,142,1,0.001136,0.001136
fe80::40bb:b4ff:fed6:c277,fe80::40bb:b4ff:fed6:c277,2,142,1,0.001136,0.001136
fe80::41d:96ff:fea1:f48e,fe80::41d:96ff:fea1:f48e,2,142,1,0.001136,0.001136
fe80::80f1:38ff:fea2:8a8,fe80::80f1:38ff:fea2:8a8,2,142,1,0.001136,0.001136
fe80::ac9b:c3ff:fe3f:1f47,fe80::ac9b:c3ff:fe3f:1f47,2,142,1,0.001136,0.001136
fe80::c087:51ff:feba:4653,fe80::c087:51ff:feba:4653,2,142,1,0.001136,0.001136
fe80::c807:a0ff:fe44:1e2b,fe80::c807:a0ff:fe44:1e2b,2,142,1,0.001136,0.001136
fe80::f868:97ff:fed5:376f,fe80::f868:97ff:fed5:376f,2,142,1,0.001136,0.001136
fe80::fc33:a7ff:fe82:5287,fe80::fc33:a7ff:fe82:5287,2,142,1,0.001136,0.001136
