# Overall Packet Count: 3856
# Overall Total Bytes: 907347
# Overall Average Packet Size (Bytes): 235.31
# Overall Capture Duration (Seconds): 762.000
# Overall Average Rate (Mbps): 0.010

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.2,3190,785189,19,0.3306058947368421,2.212344
172.30.0.12,192.168.254.2,285,77480,8,0.07748,0.149776
172.217.215.108,172.30.0.12,54,17947,2,0.071788,0.09212
172.30.0.1,172.30.0.12,131,12817,17,0.0060315294117647055,0.031952
172.30.0.12,34.117.59.81,17,2882,1,0.023056,0.023056
104.26.12.205,172.30.0.12,17,2248,1,0.017984,0.017984
10.10.10.2,10.10.10.4,47,2068,24,0.0006893333333333334,0.000704
10.10.10.2,10.10.10.3,46,2024,24,0.0006746666666666666,0.000704
172.30.0.1,172.30.0.11,11,638,7,0.0007291428571428571,0.000928
172.30.0.12,65.100.46.164,4,364,1,0.002912,0.002912
172.30.0.1,172.30.0.14,5,290,3,0.0007733333333333333,0.000928
172.30.0.1,172.30.0.15,4,232,2,0.000928,0.000928
fe80::dc87:c1ff:fe65:2c50,ff02::2,2,142,1,0.001136,0.001136
fe80::c54:49ff:fea5:e0d1,ff02::2,2,142,1,0.001136,0.001136
fe80::c875:eff:fe28:54df,ff02::2,2,142,1,0.001136,0.001136
fe80::cc62:c7ff:fe72:1acf,ff02::2,2,142,1,0.001136,0.001136
fe80::e8e4:9bff:fe3f:8c9b,ff02::2,2,142,1,0.001136,0.001136
fe80::e09f:7fff:fe00:8cfd,ff02::2,2,142,1,0.001136,0.001136
fe80::e874:c8ff:fe6b:b5ed,ff02::2,2,142,1,0.001136,0.001136
fe80::9068:b6ff:fe6e:5ce5,ff02::2,2,142,1,0.001136,0.001136
fe80::e8e8:e7ff:fe45:3290,ff02::2,2,142,1,0.001136,0.001136
fe80::a0b3:f8ff:fec1:1a0e,ff02::2,2,142,1,0.001136,0.001136
fe80::453:80ff:fee7:9066,ff02::2,2,142,1,0.001136,0.001136
fe80::9020:cbff:feed:746a,ff02::2,2,142,1,0.001136,0.001136
fe80::883c:66ff:fe64:fc14,ff02::2,2,142,1,0.001136,0.001136
fe80::589f:2eff:fe9e:8ecb,ff02::2,2,142,1,0.001136,0.001136
fe80::5808:86ff:fe7c:ad37,ff02::2,2,142,1,0.001136,0.001136
fe80::50f9:1eff:fe5b:6dfe,ff02::2,2,142,1,0.001136,0.001136
fe80::4037:b9ff:fe6e:4a8,ff02::2,2,142,1,0.001136,0.001136
fe80::3409:beff:fe67:4253,ff02::2,2,142,1,0.001136,0.001136
fe80::1270:fdff:fe57:e2c,ff02::2,2,142,1,0.001136,0.001136
fe80::1270:fdff:fe57:dd8,ff02::2,2,142,1,0.001136,0.001136
fe80::f0c1:9eff:feda:497a,ff02::2,2,142,1,0.001136,0.001136
172.30.0.1,172.30.0.13,2,116,1,0.000928,0.000928
fe80::9468:fbff:feaa:f85,ff02::2,1,70,1,0.00056,0.00056
