IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,1878,603709,21,0.22998438095238094,1.4244
10.10.10.2,10.10.10.2,1581,173238,21,0.06599542857142857,0.156464
172.30.0.12,172.30.0.12,154,32962,12,0.021974666666666667,0.081568
192.168.254.2,192.168.254.2,110,29892,7,0.034162285714285714,0.076512
172.30.0.1,172.30.0.1,32,3827,9,0.003401777777777778,0.008928
10.10.10.4,10.10.10.4,53,3152,3,0.008405333333333334,0.009584
34.117.59.81,34.117.59.81,9,2108,1,0.016864,0.016864
104.26.12.205,104.26.12.205,10,1542,2,0.006168,0.010192
fe80::2060:31ff:fec0:2846,fe80::2060:31ff:fec0:2846,2,142,2,0.000568,0.000576
fe80::38f1:4fff:fe69:511c,fe80::38f1:4fff:fe69:511c,2,142,1,0.001136,0.001136
fe80::5081:b3ff:fed7:2d53,fe80::5081:b3ff:fed7:2d53,2,142,2,0.000568,0.000576
fe80::707f:f5ff:fea1:ba09,fe80::707f:f5ff:fea1:ba09,2,142,1,0.001136,0.001136
