IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.13,172.30.0.13,508,251848,12,0.16789866666666667,1.028032
192.168.254.2,192.168.254.2,574,149638,12,0.09975866666666666,0.255696
10.1.2.3,10.1.2.3,184,33445,18,0.014864444444444444,0.028696
10.1.2.2,10.1.2.2,215,21544,20,0.0086176,0.015912
192.33.4.12,192.33.4.12,20,6056,2,0.024224,0.024224
127.0.0.1,127.0.0.1,18,3095,3,0.008253333333333333,0.012368
10.1.1.2,10.1.1.2,21,2124,7,0.0024274285714285713,0.003008
fe80::58f1:f8ff:fecb:ece,fe80::58f1:f8ff:fecb:ece,2,142,1,0.001136,0.001136
fe80::60bc:8ff:fe69:c85e,fe80::60bc:8ff:fe69:c85e,2,142,1,0.001136,0.001136
fe80::b8ee:b2ff:fedc:1774,fe80::b8ee:b2ff:fedc:1774,2,142,1,0.001136,0.001136
fe80::bc6f:1eff:fee3:8e03,fe80::bc6f:1eff:fee3:8e03,2,142,1,0.001136,0.001136
::1,::1,1,63,1,0.000504,0.000504
