IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,1168,376144,20,0.1504576,0.339776
10.10.10.2,10.10.10.2,1853,180013,20,0.0720052,0.167816
172.30.0.11,172.30.0.11,317,82832,23,0.02881113043478261,0.077296
192.168.254.2,192.168.254.2,326,82632,19,0.03479242105263158,0.087984
172.30.0.1,172.30.0.1,38,4109,8,0.004109,0.012896
45.83.234.123,45.83.234.123,2,182,2,0.000728,0.000736
fe80::2060:31ff:fec0:2846,fe80::2060:31ff:fec0:2846,2,142,1,0.001136,0.001136
fe80::38f1:4fff:fe69:511c,fe80::38f1:4fff:fe69:511c,2,142,2,0.000568,0.000576
fe80::4c98:4cff:fe60:dcb8,fe80::4c98:4cff:fe60:dcb8,2,142,2,0.000568,0.000576
fe80::4df:25ff:febc:1923,fe80::4df:25ff:febc:1923,2,142,1,0.001136,0.001136
fe80::5081:b3ff:fed7:2d53,fe80::5081:b3ff:fed7:2d53,2,142,1,0.001136,0.001136
fe80::e4e1:baff:fe72:e81a,fe80::e4e1:baff:fe72:e81a,2,142,2,0.000568,0.000576
